chapter-counter,verse-counter,word-counter,arabic-word-weight
2,36,30,6
2,36,34,6
2,36,44,3
2,36,53,1
2,36,59,1
2,36,69,1
2,36,75,6
2,36,86,4
2,36,100,8
2,36,107,5
2,36,118,9
2,36,127,8
2,36,135,6
2,36,142,2
2,36,150,8
2,37,6,4
2,37,12,9
2,37,20,6
2,37,36,9
2,37,43,7
2,37,51,3
2,37,55,3
2,37,65,9
2,37,75,4
2,37,85,7
2,37,96,7
2,37,103,4
2,37,107,4
2,37,116,5
2,37,123,2
2,37,134,7
2,37,145,3
2,37,154,9
2,37,164,3
2,37,175,5
2,37,187,9
2,37,192,5
2,37,200,1
2,37,207,8
2,37,216,5
2,37,220,1
2,37,224,5
2,37,236,7
2,38,9,9
2,38,15,8
2,38,28,7
2,38,37,9
2,38,43,9
2,38,54,8
2,38,60,1
2,38,75,2
2,38,83,6
2,38,95,9
2,38,107,6
2,38,119,7
2,38,123,4
2,38,131,1
2,38,142,4
2,39,7,7
2,39,19,4
2,39,23,8
2,39,30,4
2,39,36,4
2,39,43,9
2,39,47,5
2,39,60,2
2,39,70,1
2,39,76,2
2,39,87,3
2,39,98,4
2,40,5,9
2,40,9,2
2,40,15,1
2,40,26,1
2,40,42,7
2,40,53,5
2,40,64,5
2,40,80,2
2,40,86,7
2,40,93,6
2,40,99,2
2,40,107,2
2,40,114,9
2,40,123,6
2,40,130,1
2,40,144,9
2,40,156,3
2,40,167,6
2,40,171,2
2,40,181,5
2,40,187,7
2,40,195,4
2,40,207,2
2,41,6,7
2,41,14,8
2,41,30,2
2,41,40,5
2,41,48,7
2,41,59,8
2,41,66,4
2,41,76,8
2,41,83,3
2,41,97,8
2,41,105,4
2,41,110,4
2,41,124,9
2,42,9,7
2,42,13,9
2,42,19,8
2,42,27,4
2,42,33,5
2,42,44,2
2,42,55,9
2,42,63,3
2,42,71,9
2,42,79,8
2,42,86,4
2,42,96,8
2,42,102,9
2,42,112,1
2,42,121,9
2,42,133,7
2,42,144,6
2,42,149,6
2,42,163,6
2,43,14,8
2,43,27,4
2,43,35,4
2,43,51,7
2,43,58,7
2,43,65,7
2,43,71,3
2,43,83,1
2,43,93,7
2,43,104,3
2,43,113,5
2,43,121,4
2,43,132,1
2,43,136,1
2,43,146,7
2,43,158,6
2,43,168,1
2,43,175,6
2,43,181,2
2,44,11,1
2,44,17,9
2,44,21,9
2,44,30,9
2,44,40,5
2,44,48,2
2,44,57,9
2,44,67,2
2,44,72,4
2,44,84,3
2,44,95,4
2,45,7,5
2,45,17,2
2,45,25,8
2,45,34,6
2,45,45,2
2,45,60,2
2,45,68,3
2,45,74,4
2,45,80,3
2,45,87,7
2,45,95,9
2,45,101,3
2,45,108,5
2,45,119,7
2,45,125,8
2,45,130,8
2,45,142,4
2,46,11,9
2,46,20,1
2,46,32,7
2,46,44,3
2,46,56,7
2,46,66,1
2,46,75,4
2,46,82,4
2,46,89,1
2,46,100,8
2,47,3,1
2,47,9,9
2,47,22,6
2,47,32,7
2,47,43,1
2,47,51,1
2,47,62,4
2,47,73,3
2,47,84,4
2,47,94,5
2,47,100,2
2,47,113,8
2,47,124,9
2,47,137,2
2,48,9,6
2,48,15,4
2,48,25,6
2,48,36,7
2,48,43,6
2,48,52,5
2,48,58,6
2,48,68,3
2,48,76,4
2,48,84,8
2,48,89,6
2,48,97,7
2,48,108,9
2,48,118,9
2,48,126,6
2,48,135,6
2,48,146,7
2,48,158,5
2,49,5,6
2,49,16,1
2,49,25,5
2,49,38,8
2,49,51,8
2,49,60,3
2,49,70,5
2,49,82,7
2,50,11,9
2,50,22,3
2,50,30,2
2,50,41,2
2,50,53,9
2,50,58,2
2,50,72,6
2,51,13,2
2,51,22,9
2,51,33,1
2,51,45,6
2,51,57,5
2,51,67,7
2,51,77,2
2,51,88,6
2,51,98,1
2,51,110,9
2,52,14,1
2,52,26,2
2,52,39,2
2,52,52,2
2,52,64,7
2,52,71,3
2,52,77,5
2,52,91,5
2,53,9,4
2,53,20,3
2,53,29,9
2,53,39,6
2,53,49,1
2,53,61,4
2,53,70,5
2,53,81,2
2,54,3,4
2,54,9,3
2,54,22,9
2,54,32,1
2,54,43,4
2,54,51,4
2,54,62,7
2,54,73,6
2,54,82,1
2,54,96,3
2,54,102,5
2,54,116,3
2,55,10,4
2,55,18,7
2,55,23,2
2,55,31,8
2,55,38,9
2,55,42,3
2,55,50,4
2,55,58,1
2,55,64,2
2,55,73,9
2,55,81,6
2,55,91,2
2,55,97,3
2,55,106,8
2,55,114,5
2,55,121,1
2,55,127,2
2,55,132,2
2,55,143,3
2,56,6,8
2,56,20,2
2,56,26,2
2,56,30,5
2,56,41,6
2,56,56,4
2,56,62,8
2,56,73,2
2,56,86,4
2,56,100,2
2,56,116,3
2,56,128,4
2,56,136,1
2,56,145,8
2,56,153,6
2,56,158,6
2,56,169,7
2,56,177,1
2,57,6,6
2,57,16,5
2,57,23,4
2,57,33,2
2,57,50,5
2,57,64,4
2,57,68,7
2,57,79,8
2,57,89,1
2,57,100,5
2,58,6,1
2,58,17,7
2,58,25,6
2,58,37,6
2,58,46,8
2,58,52,8
2,58,65,7
2,58,75,6
2,58,79,6
2,58,88,6
2,58,98,8
2,58,109,9
2,59,5,9
2,59,15,9
2,59,22,9
2,59,27,9
2,59,34,4
2,59,42,7
2,59,54,8
2,59,66,3
2,60,6,8
2,60,15,1
2,60,22,9
2,60,33,4
2,60,48,4
2,60,60,5
2,60,72,6
2,61,6,2
2,61,12,7
2,61,20,6
2,61,31,7
2,61,35,9
2,61,42,2
2,61,52,5
2,61,63,2
2,61,74,1
2,61,90,1
2,61,100,9
2,61,110,9
2,61,117,5
2,61,129,8
2,61,141,5
2,61,153,4
2,61,163,2
2,61,170,2
2,61,178,2
2,61,184,9
2,61,196,3
2,61,204,9
2,61,215,8
2,61,225,1
2,61,230,3
2,61,242,2
2,61,253,3
2,62,6,8
2,62,15,2
2,62,19,4
2,62,27,3
2,62,31,2
2,62,41,7
2,62,46,3
2,62,54,7
2,62,60,6
2,62,68,9
2,62,77,5
2,62,92,1
2,62,105,9
2,62,115,2
2,62,126,6
2,63,5,6
2,63,18,5
2,63,23,5
2,63,30,9
2,63,41,2
2,63,53,3
2,63,65,7
2,64,12,7
2,64,23,6
2,64,34,2
2,64,47,3
2,64,58,2
2,64,67,6
2,64,81,5
2,64,90,8
2,64,94,8
2,64,105,7
2,64,109,3
2,64,123,7
2,64,131,9
2,64,142,1
2,64,152,8
2,64,160,5
2,64,172,7
2,64,184,8
2,65,6,4
2,65,14,5
2,65,24,8
2,65,33,7
2,65,45,1
2,65,54,3
2,65,62,9
2,65,69,5
2,65,78,8
2,65,86,7
2,65,98,7
2,65,107,7
2,65,116,3
2,65,126,8
2,65,134,2
2,65,144,9
2,65,151,9
2,65,164,6
2,65,178,8
2,65,193,5
2,66,9,4
2,66,19,3
2,66,28,8
2,66,36,1
2,66,43,5
2,66,51,8
2,66,57,4
2,66,64,7
2,66,77,1
2,66,83,3
2,66,93,2
2,66,102,7
2,66,110,2
2,66,116,2
2,66,127,9
2,66,133,7
2,66,141,4
2,66,153,4
2,67,6,9
2,67,18,1
2,67,26,9
2,67,37,1
2,67,47,1
2,67,54,5
2,67,65,8
2,67,75,7
2,67,90,2
2,67,97,7
2,67,106,5
2,67,115,3
2,67,123,8
2,67,130,4
2,67,137,9
2,67,143,5
2,67,151,9
2,67,165,2
2,67,174,5
2,67,186,8
2,67,190,8
2,67,198,9
2,67,206,3
2,67,212,4
2,67,222,9
2,67,226,9
2,67,236,6
2,67,248,7
2,68,6,3
2,68,15,6
2,68,19,8
2,68,27,7
2,68,31,6
2,68,41,6
2,68,48,8
2,68,56,2
2,68,64,3
2,68,72,5
2,68,78,5
2,68,86,2
2,68,95,5
2,68,101,5
2,68,108,5
2,68,116,2
2,68,126,8
2,68,130,8
2,68,140,2
2,68,154,4
2,68,165,7
2,68,177,9
2,68,189,8
2,68,197,4
2,68,215,3
2,68,223,6
2,68,228,8
2,68,237,1
2,68,247,6
2,68,252,8
2,68,259,8
2,68,271,5
2,68,279,3
2,68,287,8
2,68,293,8
2,68,298,4
2,68,309,4
2,68,322,8
2,68,333,1
2,68,344,1
2,68,360,5
2,68,370,4
2,68,379,8
2,68,385,8
2,68,393,2
2,68,403,5
2,68,415,4
2,68,423,1
2,68,435,7
2,68,444,6
2,68,452,9
2,68,466,8
2,68,480,8
2,68,489,5
2,68,498,9
2,68,508,3
2,68,514,1
2,68,521,6
2,68,532,9
2,68,544,9
2,69,5,6
2,69,15,5
2,69,23,3
2,69,35,8
2,69,43,7
2,69,58,8
2,69,74,1
2,69,79,1
2,69,85,1
2,69,95,6
2,69,107,9
2,69,116,3
2,69,125,5
2,69,134,9
2,69,143,2
2,69,154,8
2,69,160,6
2,69,170,1
2,69,176,2
2,69,183,4
2,69,194,6
2,69,200,7
2,69,205,7
2,69,217,3
2,70,6,8
2,70,16,1
2,70,29,1
2,70,41,3
2,70,52,6
2,70,61,9
2,70,68,2
2,70,72,7
2,70,84,6
2,70,94,1
2,70,106,8
2,70,110,4
2,70,116,9
2,70,128,1
2,70,139,3
2,71,5,3
2,71,18,7
2,71,23,7
2,71,30,2
2,71,38,5
2,71,50,8
2,71,57,9
2,71,65,3
2,71,76,2
2,71,89,4
2,71,98,4
2,71,104,4
2,71,118,2
2,72,8,7
2,72,19,2
2,72,29,1
2,72,40,6
2,72,48,3
2,72,52,3
2,72,62,1
2,72,72,1
2,72,79,4
2,72,87,6
2,72,96,8
2,72,107,1
2,73,14,7
2,73,23,1
2,73,30,9
2,73,37,8
2,73,47,2
2,73,53,4
2,73,63,9
2,73,76,9
2,73,92,3
2,74,6,8
2,74,12,4
2,74,20,3
2,74,31,4
2,74,37,1
2,74,45,4
2,74,58,9
2,74,62,6
2,74,73,7
2,74,82,7
2,74,92,1
2,74,107,2
2,74,115,3
2,74,123,8
2,74,131,2
2,74,141,7
2,74,146,4
2,74,154,9
2,74,159,9
2,74,173,4
2,75,7,7
2,75,13,1
2,75,19,1
2,75,27,7
2,75,36,7
2,75,43,7
2,75,47,3
2,75,52,9
2,75,60,5
2,75,68,7
2,75,76,9
2,75,85,3
2,75,94,3
2,75,99,7
2,75,107,8
2,75,113,9
2,75,120,6
2,75,128,7
2,75,135,6
2,75,143,9
2,75,157,7
2,75,161,3
2,75,173,6
2,76,7,9
2,76,13,3
2,76,19,3
2,76,27,9
2,76,36,9
2,76,43,9
2,76,47,5
2,76,57,7
2,76,65,3
2,76,73,5
2,76,81,7
2,76,90,1
2,76,99,1
2,76,109,4
2,76,117,3
2,76,128,5
2,76,136,8
2,76,150,8
2,77,7,2
2,77,13,5
2,77,19,5
2,77,27,2
2,77,36,2
2,77,43,2
2,77,47,7
2,77,52,4
2,77,58,1
2,77,68,1
2,77,78,7
2,77,88,6
2,77,97,1
2,77,101,7
2,77,107,3
2,77,115,6
2,77,129,1
2,78,5,6
2,78,13,8
2,78,21,1
2,78,30,4
2,78,39,4
2,78,44,8
2,78,52,9
2,78,60,3
2,78,70,9
2,78,76,1
2,78,84,4
2,78,94,5
2,78,106,8
2,78,111,3
2,78,118,2
2,78,125,8
2,78,135,2
2,78,142,2
2,78,149,1
2,78,160,7
2,78,175,8
2,78,181,1
2,78,189,6
2,78,201,9
2,79,6,5
2,79,17,3
2,79,25,5
2,79,41,3
2,79,48,9
2,79,60,9
2,79,69,6
2,79,74,2
2,79,82,8
2,79,94,6
2,80,9,6
2,80,20,3
2,80,32,1
2,80,44,6
2,80,52,8
2,80,60,2
2,80,72,3
2,80,84,1
2,80,93,3
2,80,105,4
2,80,117,3
2,81,5,3
2,81,12,5
2,81,23,5
2,81,28,5
2,81,35,9
2,81,43,3
2,81,50,8
2,81,65,5
2,81,70,3
2,81,78,2
2,81,87,1
2,81,97,4
2,81,102,4
2,81,115,8
2,81,121,7
2,81,133,7
2,81,140,3
2,81,153,3
2,81,163,6
2,81,171,3
2,81,177,2
2,81,188,8
2,81,199,1
2,81,206,6
2,81,215,7
2,81,225,1
2,81,233,7
2,81,239,6
2,81,248,5
2,81,253,5
2,81,262,1
2,81,270,4
2,81,278,6
2,81,286,9
2,81,296,6
2,81,303,9
2,81,315,2
2,82,15,1
2,82,19,7
2,82,30,6
2,82,37,6
2,82,44,8
2,82,50,7
2,82,58,1
2,82,68,1
2,82,80,3
2,82,88,4
2,82,96,7
2,82,102,7
2,82,117,6
2,82,121,6
2,82,128,1
2,82,132,6
2,82,142,1
2,82,149,7
2,82,161,6
2,83,7,3
2,83,14,5
2,83,24,4
2,83,32,2
2,83,40,5
2,83,48,6
2,83,56,3
2,83,62,4
2,83,73,3
2,83,80,8
2,83,87,7
2,83,95,1
2,83,113,7
2,83,119,5
2,83,126,7
2,83,134,1
2,83,145,9
2,83,160,1
2,83,165,8
2,83,171,6
2,83,181,7
2,83,191,2
2,83,203,1
2,84,7,3
2,84,19,2
2,84,25,8
2,84,33,2
2,84,42,8
2,84,46,4
2,84,57,6
2,84,63,8
2,84,75,8
2,85,10,5
2,85,22,4
2,85,26,8
2,85,38,7
2,85,49,2
2,85,56,7
2,85,67,1
2,85,74,4
2,85,79,4
2,85,86,9
2,85,97,8
2,86,8,8
2,86,20,9
2,86,32,2
2,86,43,6
2,86,57,6
2,86,63,6
2,86,74,1
2,86,82,5
2,86,87,5
2,86,93,3
2,86,101,6
2,86,114,8
2,86,119,6
2,86,127,3
2,86,136,3
2,86,147,3
2,86,154,6
2,86,162,6
2,86,171,9
2,86,183,7
2,86,192,5
2,86,199,8
2,86,207,8
2,86,219,3
2,87,9,3
2,87,13,2
2,87,24,4
2,87,33,7
2,87,40,3
2,87,50,2
2,87,63,4
2,87,70,8
2,87,84,7
2,87,90,5
2,87,98,8
2,87,106,7
2,87,112,5
2,87,121,5
2,87,129,8
2,87,138,2
2,87,145,7
2,87,156,5
2,87,162,7
2,87,170,1
2,87,174,6
2,87,178,1
2,87,190,3
2,88,6,9
2,88,10,9
2,88,17,1
2,88,27,4
2,88,39,6
2,88,44,4
2,88,56,3
2,88,70,6
2,88,80,9
2,88,89,3
2,88,96,3
2,88,103,9
2,88,114,7
2,89,11,3
2,89,19,1
2,89,30,1
2,89,44,4
2,89,56,8
2,89,66,2
2,89,77,9
2,89,84,9
2,89,91,6
2,89,102,4
2,90,6,9
2,90,16,2
2,90,25,5
2,90,31,4
2,90,44,1
2,90,48,5
2,90,60,6
2,90,67,2
2,90,75,5
2,90,94,1
2,90,105,5
2,90,111,1
2,90,123,2
2,90,138,5
2,90,154,7
2,90,164,3
2,90,174,3
2,90,182,5
2,90,194,7
2,90,205,1
2,90,213,9
2,90,224,9
2,90,230,9
2,90,244,4
2,90,251,9
2,90,260,9
2,90,269,6
2,90,278,8
2,90,291,4
2,91,6,9
2,91,16,2
2,91,29,2
2,91,33,6
2,91,45,1
2,91,57,8
2,91,63,9
2,91,75,8
2,91,86,7
2,91,91,7
2,91,103,3
2,91,109,3
2,91,122,8
2,91,132,1
2,91,144,1
2,92,5,1
2,92,13,6
2,92,25,7
2,92,37,3
2,92,49,2
2,92,63,7
2,92,72,2
2,92,80,8
2,92,85,8
2,92,97,7
2,92,110,3
2,92,120,5
2,92,132,3
2,92,147,9
2,92,153,3
2,92,165,3
2,92,175,5
2,92,188,1
2,92,195,9
2,92,205,9
2,92,216,8
2,92,230,3
2,92,248,9
2,92,257,1
2,92,268,5
2,92,282,2
2,92,291,3
2,92,299,7
2,92,307,1
2,92,311,1
2,92,320,2
2,92,328,5
2,92,336,2
2,92,343,7
2,92,350,3
2,92,354,3
2,92,365,3
2,92,376,9
2,92,387,8
2,92,400,5
2,92,411,5
2,92,418,1
2,92,426,9
2,92,437,3
2,92,445,5
2,92,453,8
2,92,463,5
2,92,470,8
2,92,482,1
2,93,11,5
2,93,21,4
2,93,32,3
2,93,43,3
2,93,54,9
2,93,67,9
2,93,75,3
2,93,85,8
2,93,94,2
2,93,105,5
2,93,111,6
2,93,116,6
2,93,127,7
2,94,8,3
2,94,17,5
2,94,24,4
2,94,35,8
2,94,48,3
2,94,52,3
2,94,61,3
2,94,73,2
2,94,86,1
2,94,93,7
2,94,99,6
2,94,108,8
2,94,122,7
2,94,137,3
2,94,145,3
2,94,155,9
2,94,170,1
2,94,180,3
2,94,188,2
2,94,194,9
2,94,198,4
2,94,207,2
2,94,219,1
2,94,235,8
2,94,246,2
2,94,258,3
2,94,269,4
2,94,281,9
2,95,9,9
2,95,20,9
2,95,27,3
2,95,33,8
2,95,45,5
2,95,53,8
2,95,66,4
2,95,77,3
2,95,82,8
2,95,94,2
2,96,8,7
2,96,18,3
2,96,26,3
2,96,32,3
2,96,38,1
2,96,46,4
2,96,56,4
2,96,63,3
2,96,72,5
2,96,82,8
2,96,86,8
2,96,93,5
2,96,109,2
2,96,115,4
2,96,125,3
2,96,134,4
2,96,143,2
2,96,152,7
2,96,157,3
2,96,166,9
2,96,175,1
2,96,180,8
2,96,193,8
2,96,201,2
2,96,207,4
2,96,221,9
2,97,9,5
2,97,20,4
2,97,25,2
2,97,37,4
2,97,41,1
2,97,52,3
2,97,58,1
2,97,66,8
2,97,74,2
2,97,82,7
2,97,86,4
2,97,96,2
2,97,104,5
2,97,108,5
2,97,117,2
2,97,124,4
2,97,128,4
2,97,136,1
2,97,141,1
2,97,151,2
2,97,163,3
2,97,172,7
2,97,179,9
2,97,186,2
2,97,205,6
2,97,213,5
2,97,222,2
2,98,7,8
2,98,13,4
2,98,20,7
2,98,28,5
2,98,34,3
2,98,42,1
2,98,50,4
2,98,58,7
2,98,67,3
2,98,73,1
2,98,81,8
2,98,91,7
2,98,105,1
2,98,111,8
2,98,121,5
2,98,128,4
2,98,137,8
2,98,148,9
2,98,155,8
2,98,164,1
2,98,171,5
2,98,178,2
2,98,190,7
2,98,201,9
2,98,209,3
2,98,213,3
2,98,220,9
2,98,224,6
2,98,231,3
2,98,244,4
2,99,8,9
2,99,17,2
2,99,26,1
2,99,42,2
2,99,48,2
2,99,61,1
2,99,71,9
2,99,75,9
2,99,84,9
2,99,94,2
2,99,105,3
2,100,6,8
2,100,16,1
2,100,29,1
2,100,41,3
2,100,52,6
2,100,61,9
2,100,68,2
2,100,72,7
2,100,84,6
2,100,94,1
2,100,106,5
2,100,116,8
2,100,126,4
2,100,138,6
2,100,151,9
2,100,155,9
2,100,167,3
2,100,177,2
2,100,190,7
2,100,197,2
2,100,207,7
2,100,219,3
2,100,224,1
2,100,237,1
2,100,241,7
2,100,248,4
2,100,261,5
2,101,4,9
2,101,8,6
2,101,16,9
2,101,23,9
2,101,32,2
2,101,43,9
2,101,49,7
2,101,57,1
2,101,67,6
2,101,72,6
2,101,78,3
2,101,87,1
2,101,100,2
2,101,110,2
2,101,114,8
2,101,122,5
2,101,133,8
2,102,5,4
2,102,19,2
2,102,27,1
2,102,33,8
2,102,43,3
2,102,55,1
2,102,67,1
2,102,75,7
2,102,91,9
2,103,17,7
2,103,26,9
2,103,35,7
2,103,42,9
2,103,50,5
2,103,57,2
2,103,67,1
2,103,78,7
2,103,88,9
2,103,99,4
2,103,104,4
2,103,114,9
2,103,121,3
2,103,128,9
2,103,134,2
2,103,139,4
2,103,154,9
2,103,159,9
2,103,170,3
2,103,174,9
2,103,184,5
2,103,196,5
2,103,204,1
2,103,210,8
2,103,222,7
2,104,4,2
2,104,8,2
2,104,14,1
2,104,23,1
2,104,36,6
2,104,46,7
2,104,56,9
2,104,63,2
2,104,72,1
2,104,81,7
2,104,89,1
2,104,100,2
2,104,107,1
2,104,114,9
2,104,123,2
2,104,131,9
2,104,142,5
2,104,158,3
2,105,3,3
2,105,9,2
2,105,18,2
2,105,27,4
2,105,43,3
2,105,54,7
2,105,66,6
2,105,77,5
2,105,85,1
2,105,93,4
2,105,101,3
2,105,117,1
2,106,8,6
2,106,19,1
2,106,28,8
2,106,35,5
2,106,46,9
2,106,54,2
2,106,63,6
2,106,69,5
2,106,76,1
2,106,90,5
2,107,12,4
2,107,22,1
2,107,30,9
2,107,40,1
2,107,48,4
2,107,57,4
2,107,64,9
2,107,77,1
2,107,81,5
2,107,93,8
2,108,8,4
2,108,18,9
2,108,26,8
2,108,32,8
2,108,38,6
2,108,46,9
2,108,56,9
2,108,63,8
2,108,72,1
2,108,79,6
2,108,87,9
2,108,93,9
2,108,103,8
2,108,111,8
2,108,122,3
2,108,130,3
2,108,138,6
2,108,146,7
2,108,158,2
2,108,170,1
2,108,174,5
2,108,186,4
2,109,12,4
2,109,16,9
2,109,24,8
2,109,38,5
2,109,45,7
2,109,52,7
2,109,64,9
2,109,72,2
2,109,79,5
2,109,91,7
2,109,103,5
2,109,117,2
2,109,126,3
2,109,139,2
2,109,148,9
2,109,158,2
2,109,164,4
2,109,172,2
2,109,178,4
2,109,192,5
2,109,202,6
2,109,211,6
2,109,222,2
